#Lasso_type	Category	Uniprot	Organism	pLDDT_chain	Protein_name	Loop_area	Loop_length	#FILTER: Lasso_type=L4;L5;L6;L7;L8 AND pLDDT_chain=>=80;
L-6N	AF-Unreviewed	A0A3E2GV03-F1	Hyphomycete	86.75	Acyl-CoA hydrolase (EC 3.1.2.20)	1258.13	70.0
L-4C	AF-Unreviewed	A0A4R6KHD7-F1	Kribbella sp	86.75	Allene oxide cyclase barrel-like domain-containing protein	627.26	30.0
L-6C	AF-Unreviewed	A0A1V3SES9-F1	Hydrogenophaga sp	86.75	Intradiol ring-cleavage dioxygenases domain-containing protein	1103.89	66.0
L-6C	AF-Unreviewed	A3VF44-F1	Maritimibacter alkaliphilus	86.75	Putative protocatechuate dioxygenase	733.38	43.0
L-4C	AF-Unreviewed	F4PLH9-F1	Slime mold	86.75	Acid ceramidase-like protein	6058.39	328.0
L-5N	AF-Unreviewed	G3P0N3-F1	Three-spined stickleback	86.75	Zgc:103438	2082.07	118.0
L-6C	AF-Unreviewed	A0A095XFZ2-F1	Rhizobium sp	86.75	Intradiol ring-cleavage dioxygenase	829.66	48.0
L-6C	AF-Unreviewed	A0A537INL3-F1	Terrabacteria group	86.75	Dioxygenase	816.14	47.0
L-6C	AF-Unreviewed	A0A4Q1CI52-F1	Lacibacter luteus	86.75	Intradiol ring-cleavage dioxygenase	743.79	47.0
L+4C	AF-Unreviewed	F7YYK0-F1	Pseudothermotoga thermarum	86.75	SirA-like domain-containing protein	1543.64	95.0
L-4C	AF-Unreviewed	A0A229T7Y8-F1	Amycolatopsis sp	86.75	LytR/CpsA/Psr regulator C-terminal domain-containing protein	1148.2	77.0
L-4C	AF-Unreviewed	A0A2V7MKD7-F1	Gemmatimonadetes bacterium	86.75	SH3b domain-containing protein	1156.15	74.0
L-4C	AF-Unreviewed	F9VR64-F1	Gordonia alkanivorans	86.75	LytR/CpsA/Psr regulator C-terminal domain-containing protein	1338.0	89.0
L-4C	AF-Unreviewed	A0A670JWX5-F1	Wall lizard	86.75	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3682.17	196.0
L-6C	AF-Unreviewed	A0A327QU32-F1	Chitinophaga skermanii	86.75	Protocatechuate 3,4-dioxygenase beta subunit	791.83	49.0
L+4N	AF-Unreviewed	A0A287BGW9-F1	Pig	86.75	Glypican 5	3385.26	133.0
L-5N	AF-Unreviewed	A0A4U1IWZ1-F1	Polyangium fumosum	86.75	Lipoprotein	1242.8	61.0
L-5C	AF-Unreviewed	C9ZBE2-F1	strain 87.22	86.75	Putative secreted protein	6941.47	351.0
L+4N	AF-Unreviewed	A0A287BGW9-F1	Pig	86.75	Glypican 5	4299.24	149.0
L+6C	AF-Unreviewed	A0A4Q6GL16-F1	Xanthomonadaceae bacterium	86.75	Calx-beta domain-containing protein	2298.66	133.0
L-6N	AF-Unreviewed	J2H6P6-F1	Brevibacillus sp	86.75	DUF2515 domain-containing protein	1565.53	60.0
L-4C	AF-Unreviewed	A0A290ZCB4-F1	Actinosynnema pretiosum	86.75	Secreted protein	638.25	30.0
L-4N	AF-Unreviewed	A0A3D5C2L1-F1	Chloroflexi bacterium	86.75	AttH domain-containing protein	4777.89	239.0
L-4C	AF-Unreviewed	A0A1X1U1X3-F1	Mycolicibacter engbaekii	86.75	LytR/CpsA/Psr regulator C-terminal domain-containing protein	1116.51	79.0
L+8C	AF-Unreviewed	A0A0B8NAH5-F1	Nocardia seriolae	86.75	DUF4185 domain-containing protein	3926.37	157.0
L-5C	AF-Unreviewed	A0A2T0N4E4-F1	Nonomuraea fuscirosea	86.75	BNR repeat protein	4955.12	273.0
L-5C	AF-Unreviewed	A0A1N7BLG3-F1	Microbispora rosea	86.75	Uncharacterized protein	5317.89	283.0
L-6C	AF-Unreviewed	A0A2D0NEB6-F1	Flavilitoribacter nigricans	86.75	Intradiol ring-cleavage dioxygenase	760.4	47.0
L-4C	AF-Unreviewed	A0A1C6LP86-F1	Streptomyces sp	86.75	Secreted protein	625.8	30.0
L-6C	AF-Unreviewed	A0A554G102-F1	Corallococcus sp	86.75	Intradiol ring-cleavage dioxygenase	1002.94	62.0
L+4C	AF-Unreviewed	A0A813FYV4-F1	Dinoflagellate	86.75	Uncharacterized protein	7604.9	345.0
L-6C	AF-Unreviewed	A0A0T6XYL8-F1	Sinorhizobium sp	86.75	Intradiol ring-cleavage dioxygenases domain-containing protein	817.96	48.0
L-6C	AF-Unreviewed	A0A501XKP4-F1	Sandaracinobacter neustonicus	86.75	Intradiol ring-cleavage dioxygenase	1042.39	68.0
L-5C	AF-Unreviewed	A0A7Z2ZU08-F1	Duganella sp	86.75	Cadherin-like beta sandwich domain-containing protein	842.45	50.0
L-4N	AF-Unreviewed	A0A0F0E162-F1	Pseudomonas sp	86.75	RNA polymerase sigma-H factor AlgU	1895.3	108.0
L+4N	AF-Unreviewed	T0QE15-F1	strain VS20	86.75	EGF-like domain-containing protein	1505.79	71.0
L-4C	AF-Unreviewed	A0A5A8DBS3-F1	Marine flagellate	86.75	Uncharacterized protein	2207.68	129.0
L-4C	AF-Unreviewed	A0A4Q3ERY4-F1	Sphingobacteriales bacterium	86.75	Tip attachment protein J domain-containing protein	5148.51	239.0
L-6C	AF-Unreviewed	A0A443IK26-F1	Sinirhodobacter populi	86.75	Twin-arginine translocation pathway signal	645.9	40.0
L-6N	AF-Unreviewed	A0A1W6ABT4-F1	Bacillus mycoides	86.75	DUF2515 domain-containing protein	1524.22	58.0
L-4C	AF-Unreviewed	A0A370I1S0-F1	Nocardia pseudobrasiliensis	86.75	LytR cell envelope-related transcriptional attenuator	1217.52	86.0
L-4N	AF-Unreviewed	A0A1G3TE96-F1	Sulfurimonas sp	86.75	Transporter	9930.33	301.0
L+4C	AF-Unreviewed	A0A534NNU8-F1	Deltaproteobacteria bacterium	86.75	Peptidase M43 pregnancy-associated plasma-A domain-containing protein	4794.26	244.0
L-4C	AF-Unreviewed	A0A357K6D0-F1	Flavobacteriales bacterium	86.75	Secretion system C-terminal sorting domain-containing protein	1287.25	79.0
L+5C	AF-Unreviewed	A0A238V414-F1	Hymenobacter mucosus	86.75	2-dehydro-3-deoxyphosphooctonate aldolase	1006.98	60.0
L+4C	AF-Unreviewed	U2TJW6-F1	Coriobacteriaceae bacterium	86.75	HhH-GPD domain-containing protein	2175.55	126.0
L-4N	AF-Unreviewed	A0A6I4RAG8-F1	Pseudomonas sp	86.75	RNA polymerase subunit sigma	1881.96	108.0
L-6C	AF-Unreviewed	A0A6B1AMN2-F1	Gammaproteobacteria bacterium	86.75	Catechol 1,2-dioxygenase	715.83	43.0
L-6C	AF-Unreviewed	A0A5B8UX82-F1	Mucilaginibacter ginsenosidivorans	86.75	Baseplate protein J-like domain-containing protein	37214.4	836.0
L+4N	AF-Unreviewed	A0A2K3L047-F1	Red clover	86.75	CigA protein	6085.17	264.0
L+4C	AF-Unreviewed	A0A829YK23-F1	Steroidobacter agaridevorans	86.75	Polyketide cyclase	1382.73	79.0
L-5N	AF-Unreviewed	A0A1X7FPI9-F1	Paraburkholderia caryophylli	86.75	Uncharacterized protein	1722.62	117.0
L+4N	AF-Unreviewed	A0A497Z5K6-F1	Tenacibaculum discolor	86.75	Uncharacterized protein	22229.0	630.0
L-6C	AF-Unreviewed	A0A7C9HWX1-F1	Deinococcus sp	86.75	Intradiol ring-cleavage dioxygenase	1095.15	66.0
L-4N	AF-Unreviewed	A0A448BR54-F1	Pseudomonas fluorescens	86.75	Sigma E regulatory protein MucB/RseB	1900.74	109.0
L+4C	AF-Unreviewed	A0A4Q0SX79-F1	Granulicella sibirica	86.75	Outermembrane protein	2015.24	104.0
L-4C	AF-Unreviewed	A0A3M9NHU9-F1	Hanamia caeni	86.75	Uncharacterized protein	5279.86	236.0
L-5N	AF-Unreviewed	A0A542S5U8-F1	Nocardioides sp	86.75	Uncharacterized protein	1708.56	91.0
L-5C	AF-Unreviewed	A0A1G9II83-F1	Catalinimonas alkaloidigena	86.75	Protocatechuate 3,4-dioxygenase beta subunit	753.83	47.0
L-4C	AF-Unreviewed	A0A1G7ZZX3-F1	Lentzea fradiae	86.75	LytR cell envelope-related transcriptional attenuator	1347.22	90.0
L+4N	AF-Unreviewed	A0A534UDI0-F1	Deltaproteobacteria bacterium	86.75	Uncharacterized protein	1141.4	63.0
L-4C	AF-Unreviewed	A0A1S6RBY0-F1	Streptomyces hygroscopicus	86.75	Secreted protein	636.24	30.0
L-6C	AF-Unreviewed	A0A198YTD6-F1	Rhizobium sp	86.75	Protocatechuate 3,4-dioxygenase	731.58	44.0
L-6C	AF-Unreviewed	A0A1G7HIV3-F1	Mucilaginibacter pineti	86.75	Protocatechuate 3,4-dioxygenase beta subunit	776.22	50.0
L-6N	AF-Unreviewed	A0A328LGB2-F1	Bacillus sp	86.75	DUF2515 domain-containing protein	1523.33	58.0
L-4N	AF-Unreviewed	A0A1I7K345-F1	Massilia namucuonensis	86.75	Tetratricopeptide repeat protein	3869.18	222.0
L-5N	AF-Unreviewed	A0A6N7PG25-F1	Polyangium spumosum	86.75	Lipoprotein	1245.54	60.0
L-5C	AF-Unreviewed	A0A5S4FT79-F1	Nonomuraea turkmeniaca	86.75	Sialidase domain-containing protein	5070.68	270.0
L-7N	AF-Unreviewed	A0A6N7PG25-F1	Polyangium spumosum	86.75	Lipoprotein	1297.04	57.0
L-5C	AF-Unreviewed	A0A7J0E7R7-F1	Actinidia rufa	86.75	Similar to TRICHOME BIREFRINGENCE-LIKE 35	4323.3	217.0
L-4N	AF-Unreviewed	A0A2M8UXD8-F1	Pseudomonas sp	86.75	RNA polymerase subunit sigma	1858.17	108.0
L-4C	AF-Unreviewed	H0X8M9-F1	Small-eared galago	86.75	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3694.39	198.0
L+5C	AF-Unreviewed	A0A376TXL6-F1	Escherichia coli	86.75	Alpha-amylase (EC 3.2.1.1)	9752.59	417.0
L-4C	AF-Unreviewed	A0A673FKG1-F1	Sinocyclocheilus rhinocerous	86.75	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3724.04	192.0
L+6C	AF-Unreviewed	A0A538IKU0-F1	Actinomycetia bacterium	86.75	cutinase (EC 3.1.1.74)	1161.9	56.0
L-6C	AF-Unreviewed	A0A6P1STZ3-F1	Rhodobacteraceae bacterium	86.75	Intradiol ring-cleavage dioxygenase	1052.3	67.0
L-6C	AF-Unreviewed	A0A533Z7L5-F1	Nitrospirae bacterium	86.75	Intradiol ring-cleavage dioxygenase	868.88	52.0
L-7N	AF-Unreviewed	A0A4U1IWZ1-F1	Polyangium fumosum	86.75	Lipoprotein	1343.75	58.0
L-6C	AF-Unreviewed	A0A2D7NJD8-F1	Planctomycetaceae bacterium	86.75	Intradiol ring-cleavage dioxygenases domain-containing protein	738.26	43.0
L-5C	AF-Unreviewed	A0A6V6YRN0-F1	Flavobacterium chungangense	86.75	Intradiol ring-cleavage dioxygenase	762.44	47.0
L-4C	AF-Unreviewed	A0A132PKF6-F1	Mycolicibacterium wolinskyi	86.69	Secreted alanine rich protein	1149.87	79.0
L-4N	AF-Unreviewed	A0A0Q6WL32-F1	Pelomonas sp	86.69	DUF1570 domain-containing protein	3845.77	222.0
L-6C	AF-Unreviewed	A0A848GKK8-F1	Chitinophaga fulva	86.69	Intradiol ring-cleavage dioxygenase	823.83	49.0
L+6C	AF-Unreviewed	A0A7C3KMC3-F1	Anaerolineae bacterium	86.69	Glucose/Sorbosone dehydrogenase domain-containing protein	1919.17	104.0
L-5N	AF-Unreviewed	A0A3D6E115-F1	Candidatus Accumulibacter	86.69	Uncharacterized protein	1744.97	90.0
L-6C	AF-Unreviewed	M9WT84-F1	Wolbachia endosymbiont	86.69	Dioxygenase, putative	828.92	49.0
L+4N	AF-Unreviewed	A0A506VEC5-F1	Mixta tenebrionis	86.69	SH3 domain-containing protein	581.06	34.0
L+4C	AF-Unreviewed	A0A1S4AX67-F1	Common tobacco	86.69	Protein trichome birefringence-like 43	4851.45	195.0
L-8C	AF-Unreviewed	A0A7V9AXT0-F1	Actinomycetia bacterium	86.69	Alpha-L-arabinofuranosidase C-terminal domain-containing protein	11146.0	502.0
L-5C	AF-Unreviewed	H2ZNT2-F1	Pacific transparent sea squirt	86.69	Thyroid peroxidase	3200.74	164.0
L-6N	AF-Unreviewed	A0A2S8UT92-F1	Bacillus sp	86.69	DUF2515 domain-containing protein	1525.41	58.0
L-4C	AF-Unreviewed	A0A1I6RR02-F1	Saccharopolyspora flava	86.69	LytR cell envelope-related transcriptional attenuator	1264.86	86.0
L-5N	AF-Unreviewed	A0A4U1HV16-F1	Polyangium aurulentum	86.69	Lipoprotein	1217.54	61.0
L+4N	AF-Unreviewed	A0A7C3MFB2-F1	Verrucomicrobia subdivision	86.69	Divalent metal cation transporter	2834.7	163.0
L-4C	AF-Unreviewed	A0A1Q9VBN8-F1	Gordonia sp	86.69	LytR/CpsA/Psr regulator C-terminal domain-containing protein	1432.62	89.0
L-6N	AF-Unreviewed	J8E166-F1	Bacillus cereus	86.69	DUF2515 domain-containing protein	1544.64	58.0
L-5C	AF-Unreviewed	M3DJ20-F1	Streptomyces bottropensis	86.69	Intradiol ring-cleavage dioxygenases domain-containing protein	990.6	63.0
L-4N	AF-Unreviewed	A0A7X4KGD0-F1	Duganella margarita	86.69	Tetratricopeptide repeat protein	4026.15	222.0
L-4C	AF-Unreviewed	A0A2A3I9I6-F1	Streptomyces sp	86.69	Secreted protein	628.9	30.0
L-5C	AF-Unreviewed	A0A1G5WCJ8-F1	Algoriphagus alkaliphilus	86.69	6-bladed beta-propeller protein	4270.2	236.0
L-5N	AF-Unreviewed	A0A510IQM2-F1	Microbulbifer sp	86.69	Uncharacterized protein	971.13	54.0
L-6C	AF-Unreviewed	A0A1U9NFX7-F1	Cellvibrio sp	86.69	Protocatechuate dioxygenase	844.29	50.0
L+8C	AF-Unreviewed	A0A849CA62-F1	Nocardia uniformis	86.69	DUF4185 domain-containing protein	3970.39	157.0
L-4C	AF-Unreviewed	A0A365U5H6-F1	Rhodosalinus halophilus	86.69	Uncharacterized protein	4974.06	238.0
L-6N	AF-Unreviewed	A0A4U1MGT0-F1	Alkalihalobacillus hwajinpoensis	86.69	DUF2515 domain-containing protein	1490.51	56.0
L-4C	AF-Unreviewed	H6RL38-F1	strain DD2	86.69	Secreted protein	648.37	31.0
L-6C	AF-Unreviewed	A0A1Z8Y207-F1	Planctomycetes bacterium	86.69	Intradiol ring-cleavage dioxygenases domain-containing protein	742.2	43.0
L-4C	AF-Unreviewed	A0A538T002-F1	Candidatus Eisenbacteria	86.69	Uncharacterized protein	1386.49	83.0
L-4N	AF-Unreviewed	A0A4Q5VGU0-F1	Gammaproteobacteria bacterium	86.69	Uncharacterized protein	3901.07	222.0
L-6C	AF-Unreviewed	A0A0A2M7G6-F1	Flavobacterium rivuli WB 3	86.69	Intradiol ring-cleavage dioxygenase	767.05	47.0
L-5C	AF-Unreviewed	A0A7K3E2F0-F1	Streptomyces sp	86.69	Intradiol ring-cleavage dioxygenase	968.38	63.0
L-6C	AF-Unreviewed	A0A3A8KCE7-F1	Corallococcus carmarthensis	86.69	Dioxygenase	979.81	62.0
L+8N	AF-Unreviewed	A0A2C5XFU5-F1	Ceratocystis fimbriata	86.69	Cellobiose dehydrogenase	951.15	44.0
L-7C	AF-Unreviewed	A0A7X9MQ95-F1	Psychrobacillus sp	86.69	Glycoside hydrolase family 68 protein	3916.18	210.0
L-6C	AF-Unreviewed	A0A428JQ91-F1	Hymenobacter metallilatus	86.69	Intradiol ring-cleavage dioxygenase	751.63	47.0
L-4C	AF-Unreviewed	A0A7Y4TLB7-F1	Acidobacteria bacterium	86.69	Uncharacterized protein	5420.04	236.0
L-4C	AF-Unreviewed	C3JLL8-F1	Rhodococcus erythropolis	86.69	LytR/CpsA/Psr regulator C-terminal domain-containing protein	1213.54	85.0
L-4N	AF-Unreviewed	A0A0A1V6G2-F1	Metarhizium robertsii	86.69	Necrosis inducing protein (NPP1)	1410.5	100.0
L-4N	AF-Unreviewed	A0A7V8IRK1-F1	Hyphomonadaceae bacterium	86.69	DUF1570 domain-containing protein	3669.47	205.0
L-6C	AF-Unreviewed	A0A5N1JLF8-F1	Larkinella sp	86.69	Intradiol ring-cleavage dioxygenase	763.56	47.0
L-6C	AF-Unreviewed	A0A376GG00-F1	Empedobacter falsenii	86.69	Chlorocatechol 1,2-dioxygenase (EC 1.13.11.-) (Intradiol ring-cleavage dioxygenase)	760.02	47.0
L-4N	AF-Unreviewed	A0A358Y684-F1	Crocinitomicaceae bacterium	86.69	PKD domain-containing protein	26310.5	548.0
L-4C	AF-Unreviewed	A0A7I7K5R5-F1	Mycolicibacterium duvalii	86.69	Lipoprotein LpqN	1626.54	99.0
L+4C	AF-Unreviewed	A0A6B1G8Q8-F1	Acidimicrobiales bacterium	86.69	PQQ-dependent sugar dehydrogenase	4668.48	252.0
L-4C	AF-Unreviewed	A0A7Z6KU66-F1	Rhodococcus sp	86.69	LytR family transcriptional regulator	1223.48	85.0
L-6C	AF-Unreviewed	A0A6N9HJM3-F1	Massilia guangdongensis	86.69	Intradiol ring-cleavage dioxygenase	1049.54	67.0
L-7N	AF-Unreviewed	A0A4U1HV16-F1	Polyangium aurulentum	86.69	Lipoprotein	1304.87	57.0
L-7C	AF-Unreviewed	A0A5C8A8L7-F1	Flavobacteriales bacterium	86.69	TonB-dependent receptor	5264.47	224.0
L-4N	AF-Unreviewed	U1ZVW6-F1	Pseudomonas sp	86.69	Sigma factor AlgU regulatory protein MucB	1862.18	108.0
L-6C	AF-Unreviewed	A0A3A8Q297-F1	Corallococcus aberystwythensis	86.69	Dioxygenase	990.91	62.0
L-6N	AF-Unreviewed	A0A2B9PY14-F1	Bacillus cereus	86.69	DUF2515 domain-containing protein	1516.53	58.0
L-6C	AF-Unreviewed	A0A0F5LD35-F1	Devosia soli	86.69	Intradiol ring-cleavage dioxygenases domain-containing protein	1097.82	66.0
L-4C	AF-Unreviewed	I4EST3-F1	Modestobacter marinus	86.69	Secreted protein	646.61	31.0
L-4N	AF-Unreviewed	A0A1I2TGM1-F1	Streptomyces mirabilis	86.69	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	1146.08	60.0
L-4C	AF-Unreviewed	A0A4R0JPB9-F1	Kribbella capetownensis	86.69	Secreted protein	635.97	30.0
L-4C	AF-Unreviewed	A0A3E0PRB7-F1	Actinomycetia bacterium	86.69	Bacterial spore germination immunoglobulin-like domain-containing protein	682.41	37.0
L-6N	AF-Unreviewed	A0A502IUS2-F1	Bacillus laterosporus	86.69	DUF2515 domain-containing protein	1508.3	58.0
L+4C	AF-Unreviewed	A0A1Q7BRT5-F1	Actinobacteria bacterium	86.69	Uncharacterized protein	1991.73	107.0
L+8N	AF-Unreviewed	A0A5N5X0I7-F1	Aspergillus leporis	86.69	Glucose-methanol-choline oxidoreductase N-terminal domain-containing protein	961.57	44.0
L-6C	AF-Unreviewed	A0A838YZJ5-F1	Emticicia sp	86.69	Intradiol ring-cleavage dioxygenase	758.28	47.0
L-6C	AF-Unreviewed	A0A225X5J4-F1	Wolbachia endosymbiont	86.69	Dioxygenase family protein	833.03	49.0
L-6C	AF-Unreviewed	A0A1Y0G3Q9-F1	Cellvibrio sp	86.69	Protocatechuate dioxygenase	852.42	50.0
L-5C	AF-Unreviewed	A0A2E5VKS4-F1	Planctomycetaceae bacterium	86.69	PEP-CTERM protein-sorting domain-containing protein	781.75	46.0
L-6N	AF-Unreviewed	A0A3M7TUJ4-F1	Alteribacter keqinensis	86.69	DUF2515 domain-containing protein	1510.1	57.0
L-4C	AF-Unreviewed	A0A7X4HXU4-F1	Acidobacteria bacterium	86.69	Peptidase M1 membrane alanine aminopeptidase domain-containing protein	4229.88	207.0
L-6N	AF-Unreviewed	A0A2B9DW08-F1	Bacillus cereus	86.69	DUF2515 domain-containing protein	1521.42	58.0
L-6C	AF-Unreviewed	A0A2S7TTB0-F1	Limnobacter sp	86.69	Intradiol ring-cleavage dioxygenases domain-containing protein	762.32	45.0
L-5C	AF-Unreviewed	A0A7K1U454-F1	Chitinophaga tropicalis	86.62	Intradiol ring-cleavage dioxygenase	776.25	47.0
L-5C	AF-Unreviewed	A0A7K8XAS4-F1	red-headed barbet	86.62	PERT peroxidase	3057.36	164.0
L-6C	AF-Unreviewed	A0A0Q7BGW6-F1	Pelomonas sp	86.62	Intradiol ring-cleavage dioxygenase	1070.93	67.0
L-4C	AF-Unreviewed	A0A0J6W0C5-F1	Mycolicibacterium chlorophenolicum	86.62	Putative lipoprotein LpqN	1555.97	99.0
L+8C	AF-Unreviewed	A0A846XNP0-F1	Nocardia speluncae	86.62	DUF4185 domain-containing protein	6207.0	188.0
L-4C	AF-Unreviewed	A0A2T0H217-F1	Actinopolyspora mortivallis	86.62	LytR/CpsA/Psr regulator C-terminal domain-containing protein	1358.08	89.0
L-4C	AF-Unreviewed	A0A4Q5X2V5-F1	Myxococcales bacterium	86.62	beta-glucosidase (EC 3.2.1.21)	13652.7	619.0
L-4C	AF-Unreviewed	A0A6J0H610-F1	blue-crowned manakin	86.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3742.39	196.0
L-4C	AF-Unreviewed	A0A832SHL1-F1	Pyrobaculum aerophilum	86.62	DNA double-strand break repair nuclease NurA	2937.18	172.0
L+4N	AF-Unreviewed	A0A850B8F6-F1	Polyangiaceae bacterium	86.62	Uncharacterized protein	2350.97	141.0
L-4C	AF-Unreviewed	A0A673Z7Y6-F1	Brown trout	86.62	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3740.93	197.0
L-5N	AF-Unreviewed	A0A2N2IHB7-F1	Deltaproteobacteria bacterium	86.62	Lipoprotein	1285.36	64.0
L-4C	AF-Unreviewed	A0A7I7T7A5-F1	Mycolicibacterium helvum	86.62	Lipoprotein LpqN	1597.39	100.0
L+4N	AF-Unreviewed	A0A5J5DRU9-F1	orangethroat darter	86.62	Glypican 5c	4556.18	150.0
L-4C	AF-Unreviewed	A0A7V8GJZ1-F1	Pseudoxanthomonas broegbernensis	86.62	Uncharacterized protein	865.53	43.0
L-6N	AF-Unreviewed	J8AVP4-F1	Bacillus cereus	86.62	DUF2515 domain-containing protein	1531.13	58.0
L-6N	AF-Unreviewed	A0A1H8B3D9-F1	Paenibacillus sp	86.62	DUF2515 domain-containing protein	1538.63	61.0
L-5N	AF-Unreviewed	A0A0X3U4L0-F1	Microbulbifer sp	86.62	DUF306 domain-containing protein	909.2	54.0
L-6C	AF-Unreviewed	A0A2N4YH79-F1	Tabrizicola sp	86.62	Intradiol ring-cleavage dioxygenase	1196.25	67.0
L-6C	AF-Unreviewed	A0A1B3E455-F1	Pseudomonas sp	86.62	Twin-arginine translocation pathway signal protein	740.7	44.0
L-4C	AF-Unreviewed	J1RYQ9-F1	Streptomyces auratus	86.62	Secreted protein	635.3	30.0
L-4C	AF-Unreviewed	A0A2E9YCM2-F1	Crocinitomicaceae bacterium	86.62	Secretion system C-terminal sorting domain-containing protein	1313.47	79.0
L-4C	AF-Unreviewed	A0A4W3HX12-F1	Ghost shark	86.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3689.19	196.0
L-6C	AF-Unreviewed	A0A1Q3PJH9-F1	Dyadobacter sp	86.62	Intradiol ring-cleavage dioxygenase	770.07	47.0
L-5C	AF-Unreviewed	A9G5N4-F1	strain So ce56	86.62	Secreted protein	9683.93	410.0
L-4C	AF-Unreviewed	A0A6B1F7I6-F1	Gemmatimonadetes bacterium	86.62	TldD/PmbA family protein	2136.04	125.0
L-4C	AF-Unreviewed	A0A1S1LFZ4-F1	Mycobacteroides franklinii	86.62	Lipoprotein LpqN	1541.6	99.0
L-6N	AF-Unreviewed	A0A090YJX8-F1	Bacillus clarus	86.62	DUF2515 domain-containing protein	1518.55	58.0
L-6C	AF-Unreviewed	A0A2E1MIT2-F1	Candidatus Marinimicrobia	86.62	Dockerin domain-containing protein	753.28	44.0
L-6C	AF-Unreviewed	A0A1I1BIZ3-F1	Amycolatopsis marina	86.62	Protocatechuate 3,4-dioxygenase beta subunit	750.2	44.0
L+6C	AF-Unreviewed	A0A522FX76-F1	Bacteroidetes bacterium	86.62	T9SS type A sorting domain-containing protein	2025.59	107.0
L-4C	AF-Unreviewed	A0A5C7WYK5-F1	Mycobacterium sp	86.62	LpqN/LpqT family lipoprotein	1556.58	100.0
L-4C	AF-Unreviewed	A0A674CZ29-F1	Brown trout	86.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3669.39	196.0
L+4C	AF-Unreviewed	Q8PA54-F1	Xanthomonas campestris pv. campestris 	86.62	RhsD protein	6670.12	249.0
L-4C	AF-Unreviewed	A0A2N3YI39-F1	Phycicoccus duodecadis	86.62	Secreted protein	648.43	30.0
L-6C	AF-Unreviewed	A0A1G8SMT6-F1	Nonomuraea maritima	86.62	Dioxygenase	727.5	44.0
L-4C	AF-Unreviewed	A0A0M8SQ21-F1	Streptomyces sp	86.62	Uncharacterized protein	627.15	30.0
L+8N	AF-Unreviewed	A0A1V6NY15-F1	Penicillium polonicum	86.62	Cellobiose dehydrogenase cytochrome domain-containing protein	944.13	44.0
L-5C	AF-Unreviewed	A0A3Q2VCT7-F1	Burton's mouthbrooder	86.62	Eosinophil peroxidase-like	3096.21	167.0
L-6C	AF-Unreviewed	A0A7K4M9B8-F1	Marine Group	86.62	Intradiol ring-cleavage dioxygenases domain-containing protein	736.44	43.0
L+4C	AF-Unreviewed	A0A6I4YWI6-F1	Dehalococcoidia bacterium	86.62	Aromatic ring-hydroxylating dioxygenase subunit alpha	3982.05	178.0
L+4N	AF-Unreviewed	A0A5J5DRU9-F1	orangethroat darter	86.62	Glypican 5c	3786.19	134.0
L-6C	AF-Unreviewed	A0A7X4Y999-F1	Corallococcus exiguus	86.62	Dioxygenase	931.15	62.0
L+6C	AF-Unreviewed	A0A3B0UP34-F1	hydrothermal vent	86.62	Outermembrane protein	2041.6	111.0
L-4N	AF-Unreviewed	A0A4V2QWI2-F1	Kribbella sp	86.62	DUF946 domain-containing protein	1754.37	91.0
L-4C	AF-Unreviewed	A0A3A3ZL77-F1	Vallicoccus soli	86.62	Carboxypeptidase regulatory-like domain-containing protein	636.89	30.0
L-5C	AF-Unreviewed	A0A1M5TBW9-F1	Chryseolinea serpens	86.62	Dioxygenase	766.39	47.0
L-5N	AF-Unreviewed	A9GMU5-F1	strain So ce56	86.62	Secreted protein	1252.76	74.0
L-4C	AF-Unreviewed	A0A0M8WYA2-F1	Streptomyces sp	86.62	Secreted protein	622.71	30.0
L-4N	AF-Unreviewed	A0A0H2Z6T8-F1	strain UCBPP-PA14	86.62	Negative regulator for alginate biosynthesis MucB	1899.2	109.0
L-6N	AF-Unreviewed	A0A372LGT6-F1	Peribacillus glennii	86.62	DUF2515 domain-containing protein	1498.02	58.0
L+4N	AF-Unreviewed	A0A3M1YFN3-F1	Bacteroidetes bacterium	86.62	LTD domain-containing protein	1675.54	103.0
L-4C	AF-Unreviewed	A0A1V2B6X4-F1	[Flexibacter] sp	86.62	Ig-like domain-containing protein	5510.13	247.0
L-6C	AF-Unreviewed	A0A1S2VQR1-F1	Arsenicibacter rosenii	86.62	Intradiol ring-cleavage dioxygenase	788.75	47.0
